ano,mes,dia,pre,max,min
2012,11,7,0,19.2,-5.2
2012,11,8,0,20,-4.8
2012,11,9,0,21,-5.4
2012,11,10,0,21.2,-3.8
2012,11,11,0,20,-2
2012,11,12,0,18.8,-1.6
2012,11,13,0,19.8,-1.4
2012,11,14,3.1,18.3,-2.6
2012,11,15,0,19.8,-1.6
2012,11,16,0,19.2,-3
2012,11,17,7.5,18.6,-0.2
2012,11,18,0.2,15.6,0.6
2012,11,19,0,17.2,0.6
2012,11,20,4,17.8,1
2012,11,21,2.2,15.6,1.1
2012,11,22,0,18,-3.4
2012,11,23,0,20.2,-6.2
2012,11,24,0,19.8,-5.4
2012,11,25,0,18.8,-3.4
2012,11,26,0,21.2,-3.8
2012,11,27,0,20.8,-3.4
2012,11,28,0,19.6,-2.4
2012,11,29,0,17.8,-1.2
2012,11,30,0,17.6,-4.2
2012,12,1,3.1,15.3,1
2012,12,2,17.1,16.6,-0.2
2012,12,3,10,12,0.6
2012,12,4,7.7,13.4,1.8
2012,12,5,20.9,13.6,2.8
2012,12,6,5.3,12.4,0.4
2012,12,7,12.9,16.8,3.2
2012,12,8,14.1,15.6,0.6
2012,12,9,20,17.6,1.2
2012,12,10,7.8,15,0.8
2012,12,11,6,16.2,2.8
2012,12,12,0,15.8,2.6
2012,12,13,14.2,13.4,0
2012,12,14,16.7,15,1.8
2012,12,15,17.5,15.4,1.6
2012,12,16,14.4,12.6,0.2
2012,12,17,3.6,14.8,0
2012,12,18,10.2,13.6,2.5
2012,12,19,2.5,13.6,3.2
2012,12,20,0,16,1.7
2012,12,21,0,15.8,0.2
2012,12,22,2.4,11,2.6
2012,12,23,20.4,14.6,2.8
2012,12,24,3.3,14.4,2.9
2012,12,25,1.8,16.4,4
2012,12,26,7.8,13,2.8
2012,12,27,0.5,16,0
2012,12,28,0,16.6,-1
2012,12,29,0,10.8,3.3
2012,12,30,0.8,15.6,-0.8
2012,12,31,0.05,16,1.2
2013,1,1,0.01,16.2,-1.4
2013,1,2,0,15,1.3
2013,1,3,0,15.8,-0.8
2013,1,4,0.4,15.2,2.5
2013,1,5,12,12.6,0.6
2013,1,6,4.9,14.8,2
2013,1,7,0,16,0.7
2013,1,8,0,14.6,2.4
2013,1,9,2.2,14.8,0.8
2013,1,10,0,15.3,1.7
2013,1,11,10.2,16.3,2.4
2013,1,12,8.9,15.8,1.8
2013,1,13,0,16,2.4
2013,1,14,9.3,13.5,2.4
2013,1,15,1.1,15.4,3.2
2013,1,16,17.4,14.4,-0.2
2013,1,17,2.7,11.8,2.4
2013,1,18,7,14.8,1.6
2013,1,19,1.2,13,3.2
2013,1,20,3.3,15.8,0.8
2013,1,21,7.5,15,1.4
2013,1,22,0.01,11.6,2.2
2013,1,23,0,14,2.4
2013,1,24,0,12.8,1.2
2013,1,25,0.4,15,0.4
2013,1,26,1.5,14.6,1.4
2013,1,27,4.2,16.2,1.1
2013,1,28,0,16,0.8
2013,1,29,20.2,14.2,-0.2
2013,1,30,0,16.2,3.4
2013,1,31,13.8,13.4,2.8
2013,2,1,15.9,14,1.8
2013,2,2,1.8,14.2,2.8
2013,2,3,0,14.2,0.8
2013,2,4,5.5,14.8,3.4
2013,2,5,8.2,15,2.2
2013,2,6,15.2,12.6,1.2
2013,2,7,18.1,16,0.4
2013,2,8,3.2,16,4.3
2013,2,9,0.4,15.6,3.4
2013,2,10,0,16.1,3.2
2013,2,11,0.2,15.6,4.7
2013,2,12,0.4,15.8,-1.6
2013,2,13,0.2,14.2,-1.2
2013,2,14,2.7,15,1.8
2013,2,15,14.5,14.6,2
2013,2,16,15.2,14.4,0.2
2013,2,17,5.4,13,0.4
2013,2,18,8.9,16.4,0
2013,2,19,1.5,15.2,3.6
2013,2,20,0.6,13.3,3
2013,2,21,8.8,14.3,3.2
2013,2,22,16.3,11.2,0.2
2013,2,23,4,15.6,3.8
2013,2,24,22.6,18.2,0.8
2013,2,25,0.5,16.8,2
2013,2,26,1.6,16.2,0.8
2013,2,27,16.8,16.4,1.2
2013,2,28,6.2,14,4
2013,3,1,24.3,13.3,0.2
2013,3,2,6.7,16.2,2.9
2013,3,3,13.6,16,3.1
2013,3,4,0,14.2,3.2
2013,3,5,6,15.8,2.8
2013,3,6,1.5,15.2,3
2013,3,7,5.9,10.4,3.8
2013,3,8,2.7,14.6,4
2013,3,9,30.5,14.6,-0.2
2013,3,10,3,15.2,4.4
2013,3,11,4.9,14.3,3.9
2013,3,12,7,17.2,1.4
2013,3,13,0,17.8,3.2
2013,3,14,0,17.6,-0.4
2013,3,15,0,16,3.2
2013,3,16,3.6,15,2.3
2013,3,17,22,14.6,0
2013,3,18,5.4,16.6,4
2013,3,19,7.7,16.8,-0.8
2013,3,20,0,16.2,-2.4
2013,3,21,0,16.2,-3.8
2013,3,22,0,16.4,0.8
2013,3,23,1.8,16.6,0
2013,3,24,0,16.2,-4.2
2013,3,25,0,16,-3.4
2013,3,26,0.4,15.6,-2.6
2013,3,27,0.8,16.4,-0.6
2013,3,28,0,12.8,1.4
2013,3,29,0.4,16.8,-1.2
2013,3,30,0.6,16.2,-1.1
2013,3,31,0,16.6,1.6
2013,4,1,5,15.6,1.2
2013,4,2,0,15.2,-1.5
2013,4,3,0,15,-0.2
2013,4,4,0.4,16,2.8
2013,4,5,1,15.2,-0.4
2013,4,6,0,15.8,-1.4
2013,4,7,0,14.2,-1.6
2013,4,8,0,17,-2.4
2013,4,9,0,16.6,-2
2013,4,10,0,17,-4.1
2013,4,11,0,17.2,-3.4
2013,4,12,0,17.4,-5.2
2013,4,13,0,16.8,-6.4
2013,4,14,0,17.2,-1.3
2013,4,15,0,16.8,-5
2013,4,16,0,16.7,-5.6
2013,4,17,0,15.6,-4.8
2013,4,18,0,13.2,-1.2
2013,4,19,0.01,14.4,-2.4
2013,4,20,0,15.2,-6.1
2013,4,21,0,16,-6.4
2013,4,22,0,15.8,-3.6
2013,4,23,0,15.4,-4.6
2013,4,24,0,16.6,-4.8
2013,4,25,0,17.8,-6.8
2013,4,26,0,16.8,-5.8
2013,4,27,0,17.8,-7.2
2013,4,28,0,17.2,-7.4
2013,4,29,0,16.9,-5.2
2013,4,30,0,16.6,-4.2
2013,5,1,0,15.3,-2.4
2013,5,2,0.01,15.6,-2
2013,5,3,0,16.4,-2.6
2013,5,4,0.8,16.6,-1.8
2013,5,5,0,16.2,-6.2
2013,5,6,0,17.3,-3.8
2013,5,7,0,16.4,-5.6
2013,5,8,0,18.2,-4.4
2013,5,9,0,17.8,-4.6
2013,5,10,0,18,-4.8
2013,5,11,0,17,-5
2013,5,12,0,17.6,-3.3
2013,5,13,0,15,-6.8
2013,5,14,0,16.2,-6
2013,5,15,1.2,13.3,0
2013,5,16,3.3,12.4,0.6
2013,5,17,1,13.2,1
2013,5,18,0.01,10.6,2.6
2013,5,19,1,13.8,0.2
2013,5,20,0,14.2,-2.2
2013,5,21,0,16.6,-4.5
2013,5,22,0,16.8,-4.8
2013,5,23,0,16.8,-3.2
2013,5,24,2,14,-2
2013,5,25,0.2,15.6,-2.4
2013,5,26,0,15,-7.4
2013,5,27,0,15.2,-7.8
2013,5,28,0,14,-10.2
2013,5,29,0,14.2,-9.4
2013,5,30,0,15.8,-11.4
2013,5,31,0,14.2,-10.8
2013,6,1,0,15,-10
2013,6,2,0,15.2,-10.2
2013,6,3,0,14.5,-8.6
2013,6,4,0,15.3,-5.8
2013,6,5,0,13.8,-5.6
2013,6,6,0,12.8,-1.6
2013,6,7,8.8,9.8,-2.4
2013,6,8,1.2,10.2,0
2013,6,9,0,12.6,-0.8
2013,6,10,1.2,12,-0.4
2013,6,11,0,12.2,-4.6
2013,6,12,0,11.5,-2
2013,6,13,2,10.3,-0.6
2013,6,14,0.3,13.4,-4.2
2013,6,15,0,13.8,-6
2013,6,16,0,14,-9.4
2013,6,17,0,13.4,-8.8
2013,6,18,0,13.8,-6.6
2013,6,19,0,13,-2.4
2013,6,20,0,12.6,-8.2
2013,6,21,0,14.2,-8.4
2013,6,22,0,13.2,-6.4
2013,6,23,2.5,11.8,-2.2
2013,6,24,0,11.4,-3
2013,6,25,0,13.4,0.6
2013,6,26,0,14,-9.4
2013,6,27,0,14.2,-12.8
2013,6,28,0,13.8,-12
2013,6,29,0,15,-11.7
2013,6,30,0,14,-9.6
2013,7,1,0,15,-8.2
2013,7,2,0,13.6,-6
2013,7,3,0,13.8,-6.6
2013,7,4,0,12.4,-7.8
2013,7,5,0,13.4,-2.8
2013,7,6,0,14,-3.5
2013,7,7,0,14.2,-5.1
2013,7,8,0,14.3,-7.6
2013,7,9,0,15.4,-7
2013,7,10,0,15,-8.2
2013,7,11,0,15.4,-7.5
2013,7,12,0,15.4,-8
2013,7,13,0,15.2,-7.8
2013,7,14,0,12.1,-8
2013,7,15,0,6,-0.7
2013,7,16,1.2,10.8,-6
2013,7,17,0,13.3,-8.4
2013,7,18,0,11.6,-6.4
2013,7,19,0.7,11.4,-0.3
2013,7,20,0.3,11.8,-3.8
2013,7,21,0,13.4,-9.2
2013,7,22,0,14,-6.8
2013,7,23,0,15,-8.2
2013,7,24,0,15.6,-7.6
2013,7,25,0,13.2,-4.4
2013,7,26,0,13.6,-7.2
2013,7,27,0,14.2,-7.8
2013,7,28,0,15.4,-7.4
2013,7,29,0,16.2,-8.4
2013,7,30,0,15.4,-8.2
2013,7,31,0,15,-8.2
2013,8,1,0,15.4,-6.6
2013,8,2,0,15.3,-7.8
2013,8,3,0,14.2,-7.6
2013,8,4,0,15.2,-9.2
2013,8,5,0,15.8,-3.6
2013,8,6,0,15,-5
2013,8,7,0,14.4,-5.4
2013,8,8,0,15.2,-6.4
2013,8,9,0,16,-4.4
2013,8,10,0,14.8,-8.6
2013,8,11,0,14.7,-10.6
2013,8,12,0,15.8,-12.4
2013,8,13,0,16.4,-11.4
2013,8,14,0,16.8,-9.4
2013,8,15,0,16.2,-9.8
2013,8,16,0,17.4,-8.7
2013,8,17,0,17.2,-7.2
2013,8,18,0,17.4,-7.6
2013,8,19,0,17.6,-7.7
2013,8,20,0,16.4,-7.8
2013,8,21,0,17.6,-8.8
2013,8,22,0,14.6,-7.8
2013,8,23,0,11,-7.6
2013,8,24,0.9,8.8,-1
2013,8,25,1.3,10.8,-4.3
2013,8,26,0,15,-13.4
2013,8,27,0,12.6,-7.6
2013,8,28,9.3,11,-2.3
2013,8,29,1.8,10,-1.8
2013,8,30,0,12.6,-4.6
2013,8,31,0,15.2,-6
2013,9,1,0,14.2,-5.6
2013,9,2,0,13,-11.2
2013,9,3,0,14.8,-11
2013,9,4,0,15.8,-10.4
2013,9,5,0,16.4,-7.4
2013,9,6,0,16,-8
2013,9,7,0,16.8,-9.8
2013,9,8,0,17.4,-7.8
2013,9,9,0,14.6,-6.8
2013,9,10,0,16.6,-6
2013,9,11,0,16.2,-8.2
2013,9,12,0,17.2,-7.4
2013,9,13,0,15.4,-6.8
2013,9,14,0,17.7,-6.4
2013,9,15,0,19.4,-8
2013,9,16,0,18.8,-7.8
2013,9,17,0,18,-9
2013,9,18,0,18.4,-8.4
2013,9,19,0,17.1,-6.1
2013,9,20,0,16.2,-5.4
2013,9,21,0.2,18.3,-2.6
2013,9,22,0,17.6,-7.2
2013,9,23,0,17.3,-5.4
2013,9,24,0,15.8,-4.8
2013,9,25,0,17.2,-3.6
2013,9,26,0,18.4,-2.6
2013,9,27,0,19,-4.6
2013,9,28,0,18.8,-8.6
2013,9,29,0,16.8,-7.6
2013,9,30,0,17.2,-7.4
2013,10,1,0,16.8,-7.4
2013,10,2,0,16.4,-6.8
2013,10,3,0,17,-4.6
2013,10,4,0,18.4,-6.4
2013,10,5,0,17.8,-1
2013,10,6,0,17.4,-2
2013,10,7,0,12.8,-5.5
2013,10,8,0,17.6,-6.6
2013,10,9,0,13.8,-1.6
2013,10,10,0,15.4,2.4
2013,10,11,0,17,-7.3
2013,10,12,0,17.2,-8
2013,10,13,0,9.2,-6.2
2013,10,14,9.7,7.4,-0.8
2013,10,15,6.2,12,-0.6
2013,10,16,0,17.6,-3.2
2013,10,17,0,18.6,-3
2013,10,18,0,19.4,-5.6
2013,10,19,0,19.6,-5.8
2013,10,20,0,19.4,-6.2
2013,10,21,0,20.6,-7.2
2013,10,22,0,17.2,-2
2013,10,23,0,17,0.4
2013,10,24,3.1,14.3,-0.4
2013,10,25,8.6,14,1
2013,10,26,0.2,16.2,0.4
2013,10,27,17.7,13.6,-0.1
2013,10,28,1.3,14.8,2.2
2013,10,29,10.6,17.4,-3.7
2013,10,30,0,18.6,-3.4
2013,10,31,0,18.8,0
2013,11,1,0,16.8,-4.9
2013,11,2,0,18.8,-7
2013,11,3,0,16.8,-5.6
2013,11,4,21.6,13.2,0.4
2013,11,5,0,17.8,-1.8
2013,11,6,0,17.2,-0.6
2013,11,7,3.9,18.5,-0.8
2013,11,8,0,19.6,-2
2013,11,9,0,19.2,-3.8
2013,11,10,0,17.6,-3
2013,11,11,0,19.8,-3.8
2013,11,12,0,19.6,-5.4
2013,11,13,0,16.2,-2.5
2013,11,14,4.1,18.2,-0.6
2013,11,15,0.7,18,-2
2013,11,16,0.01,20.1,0.2
2013,11,17,0,20.4,0.4
2013,11,18,0,19,-2.4
2013,11,19,0,18.8,-3.8
2013,11,20,0,18.4,-5.2
2013,11,21,0.01,17.6,2
2013,11,22,3.7,13.8,2.2
2013,11,23,1.5,17.6,-4.6
2013,11,24,0,18.8,-5.2
2013,11,25,0,19.4,-5
2013,11,26,0,19.8,-4.5
2013,11,27,0,18.8,-3
2013,11,28,0.3,20.3,-4.1
2013,11,29,0,19.6,-3.5
2013,11,30,0.01,16.8,2.1
2013,12,1,1.2,17.4,0.4
2013,12,2,0,18.4,1.4
2013,12,3,1.1,16.8,-3.2
2013,12,4,4.5,15.6,0.2
2013,12,5,1.1,16.7,-1.4
2013,12,6,16.2,13.8,-0.5
2013,12,7,3.6,14.8,-1.2
2013,12,8,1,13.5,2.6
2013,12,9,3.1,11,4
2013,12,10,11.6,15.6,2.4
2013,12,11,8.8,14.4,1.2
2013,12,12,1.1,15.4,1.6
2013,12,13,1.1,17.4,-1.3
2013,12,14,0,16.2,2.2
2013,12,15,12.5,13.2,1.2
2013,12,16,14.8,15.2,0.6
2013,12,17,0.01,15.8,-2.2
2013,12,18,0,17.6,-2.9
2013,12,19,0,17.4,-2.9
2013,12,20,0,17.5,-2.2
2013,12,21,3.1,16.6,2.2
2013,12,22,14.8,16.2,0.6
2013,12,23,1.2,16.4,1.5
2013,12,24,2,17.6,-0.6
2013,12,25,0.6,13.8,0.8
2013,12,26,0,16.8,-0.6
2013,12,27,5.9,14.6,1.6
2013,12,28,13,12.4,2.6
2013,12,29,0.5,15.8,4.4
2013,12,30,-99.9,-99.9,3.6
2013,12,31,-99.9,-99.9,-99.9
