lat,lon,ano,mes,dia,pre,max,min
-17.0716083,-71.724525,2005,12,17,0,26.5,16.8
-17.0716083,-71.724525,2005,12,18,0,26.2,20
-17.0716083,-71.724525,2005,12,19,0,27.4,17.8
-17.0716083,-71.724525,2005,12,20,0,27.4,17.4
-17.0716083,-71.724525,2005,12,21,0,27.6,16.4
-17.0716083,-71.724525,2005,12,22,0,28.4,16.8
-17.0716083,-71.724525,2005,12,23,0,28.2,18
-17.0716083,-71.724525,2005,12,24,0,28,18.2
-17.0716083,-71.724525,2005,12,25,0,29,18
-17.0716083,-71.724525,2005,12,26,0,29.2,18.2
-17.0716083,-71.724525,2005,12,27,0,29.8,20.6
-17.0716083,-71.724525,2005,12,28,0,29.2,19.2
-17.0716083,-71.724525,2005,12,29,0,28.4,17.2
-17.0716083,-71.724525,2005,12,30,0,29.2,18.8
-17.0716083,-71.724525,2005,12,31,0,29,18.6
-17.0716083,-71.724525,2006,1,1,0,28.6,19.4
-17.0716083,-71.724525,2006,1,2,0,28.2,20
-17.0716083,-71.724525,2006,1,3,0,28.4,18.4
-17.0716083,-71.724525,2006,1,4,0,28.4,20.6
-17.0716083,-71.724525,2006,1,5,0,28.6,20
-17.0716083,-71.724525,2006,1,6,0,29,18.6
-17.0716083,-71.724525,2006,1,7,0,29.2,20.2
-17.0716083,-71.724525,2006,1,8,0,29,20.2
-17.0716083,-71.724525,2006,1,9,0,29.2,18
-17.0716083,-71.724525,2006,1,10,0,29.8,18.4
-17.0716083,-71.724525,2006,1,11,0,29.8,19
-17.0716083,-71.724525,2006,1,12,0,29.2,19.6
-17.0716083,-71.724525,2006,1,13,0,27,21.4
-17.0716083,-71.724525,2006,1,14,0,25.2,21.4
-17.0716083,-71.724525,2006,1,15,0.01,26.2,20.4
-17.0716083,-71.724525,2006,1,16,0,28.2,21
-17.0716083,-71.724525,2006,1,17,0,29.8,19.8
-17.0716083,-71.724525,2006,1,18,0,29.4,20.2
-17.0716083,-71.724525,2006,1,19,0,30,20.2
-17.0716083,-71.724525,2006,1,20,0,30,20
-17.0716083,-71.724525,2006,1,21,0,31,21.4
-17.0716083,-71.724525,2006,1,22,0,31,20.8
-17.0716083,-71.724525,2006,1,23,0,28,21
-17.0716083,-71.724525,2006,1,24,0,29.6,21.2
-17.0716083,-71.724525,2006,1,25,0,30.4,20.4
-17.0716083,-71.724525,2006,1,26,0,30.4,20.2
-17.0716083,-71.724525,2006,1,27,0,26.4,19.2
-17.0716083,-71.724525,2006,1,28,0,30.6,18
-17.0716083,-71.724525,2006,1,29,0,30.2,21
-17.0716083,-71.724525,2006,1,30,0,27.6,21.8
-17.0716083,-71.724525,2006,1,31,0,30.2,18.8
-17.0716083,-71.724525,2006,2,1,0,26.8,19.2
-17.0716083,-71.724525,2006,2,2,0,29.8,19.6
-17.0716083,-71.724525,2006,2,3,0,30.8,20.8
-17.0716083,-71.724525,2006,2,4,0,30.8,20.4
-17.0716083,-71.724525,2006,2,5,0,30.8,20.8
-17.0716083,-71.724525,2006,2,6,0,30.6,20.2
-17.0716083,-71.724525,2006,2,7,0,30,21.3
-17.0716083,-71.724525,2006,2,8,0,31.4,21
-17.0716083,-71.724525,2006,2,9,0,30.6,21.4
-17.0716083,-71.724525,2006,2,10,0,30.4,21
-17.0716083,-71.724525,2006,2,11,0,30.2,20.6
-17.0716083,-71.724525,2006,2,12,0,30.6,20.6
-17.0716083,-71.724525,2006,2,13,0,31.2,21
-17.0716083,-71.724525,2006,2,14,0,31.6,21.2
-17.0716083,-71.724525,2006,2,15,0,32.4,20
-17.0716083,-71.724525,2006,2,16,0,32.4,19.4
-17.0716083,-71.724525,2006,2,17,0,30,18.4
-17.0716083,-71.724525,2006,2,18,0,30.4,18.2
-17.0716083,-71.724525,2006,2,19,0,29.9,18.6
-17.0716083,-71.724525,2006,2,20,0,29,18.6
-17.0716083,-71.724525,2006,2,21,0,29.4,18
-17.0716083,-71.724525,2006,2,22,0,28.8,19.6
-17.0716083,-71.724525,2006,2,23,0,29.2,21
-17.0716083,-71.724525,2006,2,24,0,29.8,18.6
-17.0716083,-71.724525,2006,2,25,0,29.8,17.8
-17.0716083,-71.724525,2006,2,26,0,28.6,18.2
-17.0716083,-71.724525,2006,2,27,0,30,19
-17.0716083,-71.724525,2006,2,28,0,29.6,19.2
-17.0716083,-71.724525,2006,3,1,0,30,20
-17.0716083,-71.724525,2006,3,2,0,30.2,20
-17.0716083,-71.724525,2006,3,3,0,28.8,21.2
-17.0716083,-71.724525,2006,3,4,0,29.4,19
-17.0716083,-71.724525,2006,3,5,0,29.2,19.8
-17.0716083,-71.724525,2006,3,6,0,28.4,21.4
-17.0716083,-71.724525,2006,3,7,0,28.8,21.2
-17.0716083,-71.724525,2006,3,8,0,29.6,18.2
-17.0716083,-71.724525,2006,3,9,0,29.6,19
-17.0716083,-71.724525,2006,3,10,0,29.8,18.4
-17.0716083,-71.724525,2006,3,11,0,29.9,20.4
-17.0716083,-71.724525,2006,3,12,0,29.9,18.6
-17.0716083,-71.724525,2006,3,13,0,30.3,19
-17.0716083,-71.724525,2006,3,14,0,31,19.1
-17.0716083,-71.724525,2006,3,15,0,29.3,18.2
-17.0716083,-71.724525,2006,3,16,0,30.6,20.2
-17.0716083,-71.724525,2006,3,17,0,29.8,19.3
-17.0716083,-71.724525,2006,3,18,0,28.8,20.8
-17.0716083,-71.724525,2006,3,19,0,27.4,19.8
-17.0716083,-71.724525,2006,3,20,0,29.6,19.9
-17.0716083,-71.724525,2006,3,21,0,29.4,20.6
-17.0716083,-71.724525,2006,3,22,0,29.6,20.7
-17.0716083,-71.724525,2006,3,23,0,29.8,20.6
-17.0716083,-71.724525,2006,3,24,0,25.6,20.7
-17.0716083,-71.724525,2006,3,25,0,28.4,18.7
-17.0716083,-71.724525,2006,3,26,0,28,18.1
-17.0716083,-71.724525,2006,3,27,0,28.6,17.8
-17.0716083,-71.724525,2006,3,28,0,27.8,18
-17.0716083,-71.724525,2006,3,29,0,28.5,18.1
-17.0716083,-71.724525,2006,3,30,0,28.6,17.6
-17.0716083,-71.724525,2006,3,31,0,28.6,18.3
-17.0716083,-71.724525,2006,4,1,0,29.6,17.6
-17.0716083,-71.724525,2006,4,2,0,27.8,16.8
-17.0716083,-71.724525,2006,4,3,0,28.8,19.6
-17.0716083,-71.724525,2006,4,4,0,28.4,17.4
-17.0716083,-71.724525,2006,4,5,0,28.8,16.8
-17.0716083,-71.724525,2006,4,6,0,28.4,16.7
-17.0716083,-71.724525,2006,4,7,0,26.6,17
-17.0716083,-71.724525,2006,4,8,0,25.4,18.6
-17.0716083,-71.724525,2006,4,9,0,25.6,16.8
-17.0716083,-71.724525,2006,4,10,0,27,13.6
-17.0716083,-71.724525,2006,4,11,0,25.8,14.4
-17.0716083,-71.724525,2006,4,12,0,25.2,15
-17.0716083,-71.724525,2006,4,13,0,27.2,14.4
-17.0716083,-71.724525,2006,4,14,0,26.4,16.4
-17.0716083,-71.724525,2006,4,15,0,26.2,14.6
-17.0716083,-71.724525,2006,4,16,0,26.1,15.8
-17.0716083,-71.724525,2006,4,17,0,23.4,13.6
-17.0716083,-71.724525,2006,4,18,0,26.2,16
-17.0716083,-71.724525,2006,4,19,0,25.2,18.5
-17.0716083,-71.724525,2006,4,20,0,24.6,15.2
-17.0716083,-71.724525,2006,4,21,0,24.8,14.8
-17.0716083,-71.724525,2006,4,22,0,25.1,14.7
-17.0716083,-71.724525,2006,4,23,0,26.2,16
-17.0716083,-71.724525,2006,4,24,0,26.2,14.2
-17.0716083,-71.724525,2006,4,25,0,26.3,16.1
-17.0716083,-71.724525,2006,4,26,0,26.2,16.3
-17.0716083,-71.724525,2006,4,27,0,26.8,17
-17.0716083,-71.724525,2006,4,28,0,26.2,15.6
-17.0716083,-71.724525,2006,4,29,0,27,15.4
-17.0716083,-71.724525,2006,4,30,0,25.8,16.7
-17.0716083,-71.724525,2006,5,1,0,26.2,16.6
-17.0716083,-71.724525,2006,5,2,0,26.4,15.4
-17.0716083,-71.724525,2006,5,3,0,26.6,15.3
-17.0716083,-71.724525,2006,5,4,0,26.5,16
-17.0716083,-71.724525,2006,5,5,0,25.4,14.6
-17.0716083,-71.724525,2006,5,6,0,25.2,16.7
-17.0716083,-71.724525,2006,5,7,0,25.4,18.7
-17.0716083,-71.724525,2006,5,8,0,25.3,15.2
-17.0716083,-71.724525,2006,5,9,0,25.6,13.4
-17.0716083,-71.724525,2006,5,10,0,25,13.1
-17.0716083,-71.724525,2006,5,11,0,25,13.7
-17.0716083,-71.724525,2006,5,12,0,23.4,14.6
-17.0716083,-71.724525,2006,5,13,0,23.3,16
-17.0716083,-71.724525,2006,5,14,0,23.8,15.4
-17.0716083,-71.724525,2006,5,15,0,22.5,15
-17.0716083,-71.724525,2006,5,16,0,22.8,15.2
-17.0716083,-71.724525,2006,5,17,0,23,12.9
-17.0716083,-71.724525,2006,5,18,0,21.6,15
-17.0716083,-71.724525,2006,5,19,0,23,12.7
-17.0716083,-71.724525,2006,5,20,0,23.6,11.9
-17.0716083,-71.724525,2006,5,21,0,24.4,12.2
-17.0716083,-71.724525,2006,5,22,0,23.1,12.1
-17.0716083,-71.724525,2006,5,23,0,23.7,14
-17.0716083,-71.724525,2006,5,24,0,23.4,13.2
-17.0716083,-71.724525,2006,5,25,0,22.5,13.6
-17.0716083,-71.724525,2006,5,26,0,22.7,16
-17.0716083,-71.724525,2006,5,27,0,23,16.3
-17.0716083,-71.724525,2006,5,28,0,23.4,12.4
-17.0716083,-71.724525,2006,5,29,0,23.6,13.2
-17.0716083,-71.724525,2006,5,30,0,23.8,15
-17.0716083,-71.724525,2006,5,31,0,24.3,13.9
-17.0716083,-71.724525,2006,6,1,0,23,17.4
-17.0716083,-71.724525,2006,6,2,0,22.6,17.3
-17.0716083,-71.724525,2006,6,3,0,20.4,17.2
-17.0716083,-71.724525,2006,6,4,0.7,21.6,17
-17.0716083,-71.724525,2006,6,5,0,22,16.3
-17.0716083,-71.724525,2006,6,6,0,22.6,13.4
-17.0716083,-71.724525,2006,6,7,0,22.7,10.8
-17.0716083,-71.724525,2006,6,8,0,22.2,13
-17.0716083,-71.724525,2006,6,9,0,19.4,16.8
-17.0716083,-71.724525,2006,6,10,0,20,16.3
-17.0716083,-71.724525,2006,6,11,0,21.2,16.2
-17.0716083,-71.724525,2006,6,12,0,21.8,15.7
-17.0716083,-71.724525,2006,6,13,0,22.2,14.8
-17.0716083,-71.724525,2006,6,14,0,21.2,15
-17.0716083,-71.724525,2006,6,15,0,21.8,14.9
-17.0716083,-71.724525,2006,6,16,0,21.4,14.8
-17.0716083,-71.724525,2006,6,17,0,22.3,12.4
-17.0716083,-71.724525,2006,6,18,0,21,14.6
-17.0716083,-71.724525,2006,6,19,0,22,13.6
-17.0716083,-71.724525,2006,6,20,0,21.8,14
-17.0716083,-71.724525,2006,6,21,0,21.5,14.1
-17.0716083,-71.724525,2006,6,22,0,22,12.8
-17.0716083,-71.724525,2006,6,23,0,22.1,12.3
-17.0716083,-71.724525,2006,6,24,0,21.8,12.5
-17.0716083,-71.724525,2006,6,25,0,21.9,13.4
-17.0716083,-71.724525,2006,6,26,0,20.6,14.7
-17.0716083,-71.724525,2006,6,27,0,22.6,13.1
-17.0716083,-71.724525,2006,6,28,0,22.2,14.2
-17.0716083,-71.724525,2006,6,29,0,21.6,14.6
-17.0716083,-71.724525,2006,6,30,0,21.4,11.7
-17.0716083,-71.724525,2006,7,1,0,22.6,10.8
-17.0716083,-71.724525,2006,7,2,0,22,10.3
-17.0716083,-71.724525,2006,7,3,0,21.8,11
-17.0716083,-71.724525,2006,7,4,0,22,10.2
-17.0716083,-71.724525,2006,7,5,0,20,10.3
-17.0716083,-71.724525,2006,7,6,0,22.1,15
-17.0716083,-71.724525,2006,7,7,0.01,23.6,15.6
-17.0716083,-71.724525,2006,7,8,0,19.4,16
-17.0716083,-71.724525,2006,7,9,0.01,18.4,16.2
-17.0716083,-71.724525,2006,7,10,0,20.6,15.6
-17.0716083,-71.724525,2006,7,11,0,21,15
-17.0716083,-71.724525,2006,7,12,0,21.2,14.8
-17.0716083,-71.724525,2006,7,13,0,21.5,14.4
-17.0716083,-71.724525,2006,7,14,0,21.2,14.5
-17.0716083,-71.724525,2006,7,15,0,21.6,12.9
-17.0716083,-71.724525,2006,7,16,0,22,10.7
-17.0716083,-71.724525,2006,7,17,0,21.6,11.2
-17.0716083,-71.724525,2006,7,18,0,21.2,14.6
-17.0716083,-71.724525,2006,7,19,0,21.1,9.8
-17.0716083,-71.724525,2006,7,20,0,22.5,12.2
-17.0716083,-71.724525,2006,7,21,0,22.2,15.4
-17.0716083,-71.724525,2006,7,22,0,22.2,16
-17.0716083,-71.724525,2006,7,23,0,22.9,13.4
-17.0716083,-71.724525,2006,7,24,0,21.4,15.2
-17.0716083,-71.724525,2006,7,25,0,22.1,16.1
-17.0716083,-71.724525,2006,7,26,0,22.3,16.2
-17.0716083,-71.724525,2006,7,27,0,21.9,16.7
-17.0716083,-71.724525,2006,7,28,0.01,20.2,16.8
-17.0716083,-71.724525,2006,7,29,0,19,15.5
-17.0716083,-71.724525,2006,7,30,0,20.1,15.4
-17.0716083,-71.724525,2006,7,31,0,21.7,15.5
-17.0716083,-71.724525,2006,8,1,0,21.8,15
-17.0716083,-71.724525,2006,8,2,0,21,15.6
-17.0716083,-71.724525,2006,8,3,0,18.8,15
-17.0716083,-71.724525,2006,8,4,0,20,14.6
-17.0716083,-71.724525,2006,8,5,0,20.4,15
-17.0716083,-71.724525,2006,8,6,0,20.6,13
-17.0716083,-71.724525,2006,8,7,0,21,13.1
-17.0716083,-71.724525,2006,8,8,0,21.2,13.8
-17.0716083,-71.724525,2006,8,9,0,18.2,13.2
-17.0716083,-71.724525,2006,8,10,0,18.4,14.6
-17.0716083,-71.724525,2006,8,11,0,20.8,14.4
-17.0716083,-71.724525,2006,8,12,0,21.6,13.2
-17.0716083,-71.724525,2006,8,13,0,21.2,15
-17.0716083,-71.724525,2006,8,14,0.01,22.4,13.6
-17.0716083,-71.724525,2006,8,15,0,19.3,15.2
-17.0716083,-71.724525,2006,8,16,0.01,20.4,15.4
-17.0716083,-71.724525,2006,8,17,0,17.4,14.7
-17.0716083,-71.724525,2006,8,18,0,21.6,14.2
-17.0716083,-71.724525,2006,8,19,0,21.4,14.1
-17.0716083,-71.724525,2006,8,20,0,22.1,11.9
-17.0716083,-71.724525,2006,8,21,0,21,12.9
-17.0716083,-71.724525,2006,8,22,0,20.9,14.1
-17.0716083,-71.724525,2006,8,23,0,17.4,14.8
-17.0716083,-71.724525,2006,8,24,0,20.8,11.4
-17.0716083,-71.724525,2006,8,25,0,21.4,11
-17.0716083,-71.724525,2006,8,26,0,21.1,12.8
-17.0716083,-71.724525,2006,8,27,0.4,18,14.9
-17.0716083,-71.724525,2006,8,28,0,19.8,14.5
-17.0716083,-71.724525,2006,8,29,0,21.8,13.9
-17.0716083,-71.724525,2006,8,30,0,22.4,13.2
-17.0716083,-71.724525,2006,8,31,0,20.3,15
-17.0716083,-71.724525,2006,9,1,0,21.8,14.6
-17.0716083,-71.724525,2006,9,2,0,21.2,15.1
-17.0716083,-71.724525,2006,9,3,0,21.8,15
-17.0716083,-71.724525,2006,9,4,0,21.9,11.2
-17.0716083,-71.724525,2006,9,5,0,22.3,12.2
-17.0716083,-71.724525,2006,9,6,0,21.4,12.8
-17.0716083,-71.724525,2006,9,7,0,21.2,13.8
-17.0716083,-71.724525,2006,9,8,0,21.7,12.5
-17.0716083,-71.724525,2006,9,9,0,21.8,13.9
-17.0716083,-71.724525,2006,9,10,0,21.6,14.6
-17.0716083,-71.724525,2006,9,11,0,22.4,11.5
-17.0716083,-71.724525,2006,9,12,0,21.9,13.9
-17.0716083,-71.724525,2006,9,13,0,22.3,14.3
-17.0716083,-71.724525,2006,9,14,0.4,20,15.5
-17.0716083,-71.724525,2006,9,15,0,18.9,15.2
-17.0716083,-71.724525,2006,9,16,0,21.6,14.9
-17.0716083,-71.724525,2006,9,17,0,23.4,15.6
-17.0716083,-71.724525,2006,9,18,0,23,15.5
-17.0716083,-71.724525,2006,9,19,0,20.6,16.3
-17.0716083,-71.724525,2006,9,20,0,21.1,15.8
-17.0716083,-71.724525,2006,9,21,0,22.2,15.5
-17.0716083,-71.724525,2006,9,22,0,22.3,15.3
-17.0716083,-71.724525,2006,9,23,0,22.2,15
-17.0716083,-71.724525,2006,9,24,0,22.3,15.3
-17.0716083,-71.724525,2006,9,25,0,21.4,15.2
-17.0716083,-71.724525,2006,9,26,0,22.8,15.3
-17.0716083,-71.724525,2006,9,27,0,23.2,15.6
-17.0716083,-71.724525,2006,9,28,0,20.2,14.8
-17.0716083,-71.724525,2006,9,29,0,20.1,16.2
-17.0716083,-71.724525,2006,9,30,0,23.4,16
-17.0716083,-71.724525,2006,10,1,0,23.5,16.6
-17.0716083,-71.724525,2006,10,2,0,23.4,14.6
-17.0716083,-71.724525,2006,10,3,0,23.3,15
-17.0716083,-71.724525,2006,10,4,0,22.2,15.2
-17.0716083,-71.724525,2006,10,5,0,23.4,16.4
-17.0716083,-71.724525,2006,10,6,0,23.6,16
-17.0716083,-71.724525,2006,10,7,0,23.8,16.2
-17.0716083,-71.724525,2006,10,8,0,23.4,11.4
-17.0716083,-71.724525,2006,10,9,0,23.5,15.2
-17.0716083,-71.724525,2006,10,10,0,23.8,12.4
-17.0716083,-71.724525,2006,10,11,0.01,24.2,16.2
-17.0716083,-71.724525,2006,10,12,0,24.6,16.6
-17.0716083,-71.724525,2006,10,13,0,24.4,12.8
-17.0716083,-71.724525,2006,10,14,0,24.6,16.3
-17.0716083,-71.724525,2006,10,15,0,21.8,17.2
-17.0716083,-71.724525,2006,10,16,0,24.6,11.6
-17.0716083,-71.724525,2006,10,17,0,24.4,16
-17.0716083,-71.724525,2006,10,18,0,25,16.9
-17.0716083,-71.724525,2006,10,19,0,24.5,17.4
-17.0716083,-71.724525,2006,10,20,0,24.2,17.3
-17.0716083,-71.724525,2006,10,21,0,24.8,17.4
-17.0716083,-71.724525,2006,10,22,0,24,17.2
-17.0716083,-71.724525,2006,10,23,0,24.2,17.3
-17.0716083,-71.724525,2006,10,24,0,24.4,17.2
-17.0716083,-71.724525,2006,10,25,0,25.3,15.5
-17.0716083,-71.724525,2006,10,26,0,26.6,16.4
-17.0716083,-71.724525,2006,10,27,0,23.9,18.4
-17.0716083,-71.724525,2006,10,28,0,22.6,17.9
-17.0716083,-71.724525,2006,10,29,0.01,21.4,17.4
-17.0716083,-71.724525,2006,10,30,0,20.6,16.6
-17.0716083,-71.724525,2006,10,31,0,22,16.7
-17.0716083,-71.724525,2006,11,1,0,24.6,16.8
-17.0716083,-71.724525,2006,11,2,0,25.2,17.2
-17.0716083,-71.724525,2006,11,3,0,19.4,14.2
-17.0716083,-71.724525,2006,11,4,0,24.8,17.8
-17.0716083,-71.724525,2006,11,5,0,22.4,17.6
-17.0716083,-71.724525,2006,11,6,0,21.6,17.5
-17.0716083,-71.724525,2006,11,7,0,24.6,17.4
-17.0716083,-71.724525,2006,11,8,0,25.2,15.4
-17.0716083,-71.724525,2006,11,9,0,25.3,15.6
-17.0716083,-71.724525,2006,11,10,0,24.8,14.2
-17.0716083,-71.724525,2006,11,11,0,25.1,14.4
-17.0716083,-71.724525,2006,11,12,0,24.6,18.2
-17.0716083,-71.724525,2006,11,13,0,25.4,18.4
-17.0716083,-71.724525,2006,11,14,0,22.4,17.8
-17.0716083,-71.724525,2006,11,15,0,25.4,16.7
-17.0716083,-71.724525,2006,11,16,0,25.6,17.9
-17.0716083,-71.724525,2006,11,17,0,26,16.5
-17.0716083,-71.724525,2006,11,18,0,25.6,16.4
-17.0716083,-71.724525,2006,11,19,0,26,14.8
-17.0716083,-71.724525,2006,11,20,0,25.8,17.2
-17.0716083,-71.724525,2006,11,21,0,26.4,15.9
-17.0716083,-71.724525,2006,11,22,0,26.2,18.8
-17.0716083,-71.724525,2006,11,23,0,26.4,16.4
-17.0716083,-71.724525,2006,11,24,0,26.6,19.2
-17.0716083,-71.724525,2006,11,25,0,26,16.4
-17.0716083,-71.724525,2006,11,26,0,26.1,17.4
-17.0716083,-71.724525,2006,11,27,0,25.8,19.4
-17.0716083,-71.724525,2006,11,28,0,26.2,19.2
-17.0716083,-71.724525,2006,11,29,0,26,18.6
-17.0716083,-71.724525,2006,11,30,0,25.8,18.4
-17.0716083,-71.724525,2006,12,1,0,24.6,17.6
-17.0716083,-71.724525,2006,12,2,0,25.6,21.2
-17.0716083,-71.724525,2006,12,3,0,25.7,19.6
-17.0716083,-71.724525,2006,12,4,0,26.2,19.8
-17.0716083,-71.724525,2006,12,5,0,25.4,19.2
-17.0716083,-71.724525,2006,12,6,0,23.4,18
-17.0716083,-71.724525,2006,12,7,0,25.4,16.8
-17.0716083,-71.724525,2006,12,8,0,26.6,18.4
-17.0716083,-71.724525,2006,12,9,0,27.2,14.9
-17.0716083,-71.724525,2006,12,10,0,26.6,18.6
-17.0716083,-71.724525,2006,12,11,0,26.8,19.8
-17.0716083,-71.724525,2006,12,12,0,26.6,20.2
-17.0716083,-71.724525,2006,12,13,0,24,19.6
-17.0716083,-71.724525,2006,12,14,0.01,24.8,18.8
-17.0716083,-71.724525,2006,12,15,0,27.4,14.3
-17.0716083,-71.724525,2006,12,16,0,26.8,19.2
-17.0716083,-71.724525,2006,12,17,0,26.7,18.4
-17.0716083,-71.724525,2006,12,18,0,25.6,19.6
-17.0716083,-71.724525,2006,12,19,0,24.4,19.2
-17.0716083,-71.724525,2006,12,20,0,25.4,19.4
-17.0716083,-71.724525,2006,12,21,0,25.2,17.4
-17.0716083,-71.724525,2006,12,22,0,27.4,15.2
-17.0716083,-71.724525,2006,12,23,0,27.6,15.8
-17.0716083,-71.724525,2006,12,24,0,26.8,19.2
-17.0716083,-71.724525,2006,12,25,0,28.2,19.6
-17.0716083,-71.724525,2006,12,26,0,27.4,18
-17.0716083,-71.724525,2006,12,27,0,27.5,16
-17.0716083,-71.724525,2006,12,28,0,30.4,16.5
-17.0716083,-71.724525,2006,12,29,0,29.6,17.6
-17.0716083,-71.724525,2006,12,30,0,29.2,16.9
-17.0716083,-71.724525,2006,12,31,0,30.2,17.8
-17.0716083,-71.724525,2007,1,1,0,26.4,21.4
-17.0716083,-71.724525,2007,1,2,0,27.8,18.4
-17.0716083,-71.724525,2007,1,3,0,29,18.8
-17.0716083,-71.724525,2007,1,4,0,30,21.8
-17.0716083,-71.724525,2007,1,5,0,29.8,21.2
-17.0716083,-71.724525,2007,1,6,0,30.6,21.4
-17.0716083,-71.724525,2007,1,7,0,29,20
-17.0716083,-71.724525,2007,1,8,0,26.2,21.6
-17.0716083,-71.724525,2007,1,9,0,27,20.2
-17.0716083,-71.724525,2007,1,10,0,28.4,20.4
-17.0716083,-71.724525,2007,1,11,0,28.5,20
-17.0716083,-71.724525,2007,1,12,0,29.2,22
-17.0716083,-71.724525,2007,1,13,0,29,21.2
-17.0716083,-71.724525,2007,1,14,0,29.8,18.6
-17.0716083,-71.724525,2007,1,15,0,31.8,21.4
-17.0716083,-71.724525,2007,1,16,0,30.6,20.3
-17.0716083,-71.724525,2007,1,17,0,30.7,18.6
-17.0716083,-71.724525,2007,1,18,0,31.2,18.4
-17.0716083,-71.724525,2007,1,19,0,30.4,19.3
-17.0716083,-71.724525,2007,1,20,0,29,17.8
-17.0716083,-71.724525,2007,1,21,0,28.8,20.6
-17.0716083,-71.724525,2007,1,22,0,30.4,19.2
-17.0716083,-71.724525,2007,1,23,0,30.2,18.4
-17.0716083,-71.724525,2007,1,24,0,29.8,17.4
-17.0716083,-71.724525,2007,1,25,0,30.4,20.4
-17.0716083,-71.724525,2007,1,26,0,30.4,21
-17.0716083,-71.724525,2007,1,27,0,30.2,19.2
-17.0716083,-71.724525,2007,1,28,0,29.6,17.9
-17.0716083,-71.724525,2007,1,29,0,29.2,20.8
-17.0716083,-71.724525,2007,1,30,0,30,18.5
-17.0716083,-71.724525,2007,1,31,0,29.1,16.2
-17.0716083,-71.724525,2007,2,1,0,29.6,19.8
-17.0716083,-71.724525,2007,2,2,0,28.8,17.2
-17.0716083,-71.724525,2007,2,3,0,29,17.8
-17.0716083,-71.724525,2007,2,4,0,29.2,17.4
-17.0716083,-71.724525,2007,2,5,0,30,17.8
-17.0716083,-71.724525,2007,2,6,0,31.6,17.9
-17.0716083,-71.724525,2007,2,7,0,30.2,19
-17.0716083,-71.724525,2007,2,8,0,28.2,18.8
-17.0716083,-71.724525,2007,2,9,0,30,19.2
-17.0716083,-71.724525,2007,2,10,0,30.2,20.4
-17.0716083,-71.724525,2007,2,11,0,29.8,19.6
-17.0716083,-71.724525,2007,2,12,0,29.9,20.2
-17.0716083,-71.724525,2007,2,13,0,30.6,20.6
-17.0716083,-71.724525,2007,2,14,0,29.8,20.7
-17.0716083,-71.724525,2007,2,15,0,30,21.1
-17.0716083,-71.724525,2007,2,16,0,30.6,20.1
-17.0716083,-71.724525,2007,2,17,0,31.4,20.8
-17.0716083,-71.724525,2007,2,18,0,30.6,17.8
-17.0716083,-71.724525,2007,2,19,0,28.6,18.6
-17.0716083,-71.724525,2007,2,20,0,27.6,18.2
-17.0716083,-71.724525,2007,2,21,0,28.8,17.6
-17.0716083,-71.724525,2007,2,22,0,28.2,19
-17.0716083,-71.724525,2007,2,23,0,28.6,20.2
-17.0716083,-71.724525,2007,2,24,0,28,19.8
-17.0716083,-71.724525,2007,2,25,0,29.2,19.2
-17.0716083,-71.724525,2007,2,26,0,29.8,19.6
-17.0716083,-71.724525,2007,2,27,0,30.1,18.6
-17.0716083,-71.724525,2007,2,28,0,29.4,18.4
-17.0716083,-71.724525,2007,3,1,0,30.2,18.2
-17.0716083,-71.724525,2007,3,2,0,30.1,19.8
-17.0716083,-71.724525,2007,3,3,0,29.4,17.8
-17.0716083,-71.724525,2007,3,4,0,29.8,18.8
-17.0716083,-71.724525,2007,3,5,0,29.7,18.2
-17.0716083,-71.724525,2007,3,6,0,29.4,18.4
-17.0716083,-71.724525,2007,3,7,0,28.6,20
-17.0716083,-71.724525,2007,3,8,0,28.4,21.2
-17.0716083,-71.724525,2007,3,9,0,29.4,18.4
-17.0716083,-71.724525,2007,3,10,0,28.2,20.2
-17.0716083,-71.724525,2007,3,11,0,29,17.6
-17.0716083,-71.724525,2007,3,12,0,29.4,17.2
-17.0716083,-71.724525,2007,3,13,0,29,17.3
-17.0716083,-71.724525,2007,3,14,0,31.2,18.2
-17.0716083,-71.724525,2007,3,15,0,29.6,18.3
-17.0716083,-71.724525,2007,3,16,0,29,18
-17.0716083,-71.724525,2007,3,17,0,28.8,18.4
-17.0716083,-71.724525,2007,3,18,0,28.6,17.6
-17.0716083,-71.724525,2007,3,19,0,29,17.4
-17.0716083,-71.724525,2007,3,20,0,29.7,17.8
-17.0716083,-71.724525,2007,3,21,0,28,17.7
-17.0716083,-71.724525,2007,3,22,0,29.4,18.4
-17.0716083,-71.724525,2007,3,23,0,29.8,21.1
-17.0716083,-71.724525,2007,3,24,0,28.6,17.2
-17.0716083,-71.724525,2007,3,25,0,29.8,18.2
-17.0716083,-71.724525,2007,3,26,0,28.4,18.8
-17.0716083,-71.724525,2007,3,27,0,27.8,20
-17.0716083,-71.724525,2007,3,28,0,28,20.2
-17.0716083,-71.724525,2007,3,29,0,27.6,17.4
-17.0716083,-71.724525,2007,3,30,0,28.6,18.7
-17.0716083,-71.724525,2007,3,31,0,27.6,16
-17.0716083,-71.724525,2007,4,1,0,27.4,15.4
-17.0716083,-71.724525,2007,4,2,0,27.6,16.4
-17.0716083,-71.724525,2007,4,3,0,27.8,17
-17.0716083,-71.724525,2007,4,4,0,26.8,17.4
